bay_id,st_marker_id,status,location,lat,lon
3797,C5418,Unoccupied,"(-37.80823469346832, 144.95480119265767)",-37.80823469346832,144.95480119265767
3372,6189W,Unoccupied,"(-37.80663100342997, 144.95113184139066)",-37.80663100342997,144.95113184139066
3943,C5854,Unoccupied,"(-37.805362842586234, 144.95373722072688)",-37.805362842586234,144.95373722072688
2753,4592E,Unoccupied,"(-37.80740153209552, 144.96591541546846)",-37.80740153209552,144.96591541546846
3971,C5910,Present,"(-37.8045312080333, 144.9538860279457)",-37.8045312080333,144.9538860279457
914,C674,Unoccupied,"(-37.81436063676442, 144.96881309873686)",-37.81436063676442,144.96881309873686
2632,10102E,Present,"(-37.80374342669734, 144.94811070076594)",-37.80374342669734,144.94811070076594
3810,C5456,Unoccupied,"(-37.807471734012296, 144.95444771321013)",-37.807471734012296,144.95444771321013
4053,C6144,Unoccupied,"(-37.80422532345816, 144.95242753080112)",-37.80422532345816,144.95242753080112
3945,C5858,Unoccupied,"(-37.80531069392037, 144.9537465349453)",-37.80531069392037,144.9537465349453
2666,10174E,Unoccupied,"(-37.804214385640634, 144.94951325623254)",-37.804214385640634,144.94951325623254
5224,11502N,Present,"(-37.81154338985314, 144.9527237436592)",-37.81154338985314,144.9527237436592
3696,7660N,Present,"(-37.80495487459986, 144.95670063806824)",-37.80495487459986,144.95670063806824
3969,C5906,Present,"(-37.80463111286745, 144.95386797507655)",-37.80463111286745,144.95386797507655
4054,C6146,Present,"(-37.8042026441709, 144.95243150666175)",-37.8042026441709,144.95243150666175
3678,7638N,Unoccupied,"(-37.804957821738654, 144.9484872417794)",-37.804957821738654,144.9484872417794
4445,C7736,Unoccupied,"(-37.80314610524371, 144.95046851427497)",-37.80314610524371,144.95046851427497
8332,C7734C,Unoccupied,"(-37.80316332831725, 144.9506278002043)",-37.80316332831725,144.9506278002043
2327,2897S,Present,"(-37.811207387820446, 144.9662508405088)",-37.811207387820446,144.9662508405088
4430,C7700,Unoccupied,"(-37.80363224544294, 144.9548103245295)",-37.80363224544294,144.9548103245295
4125,C6412,Unoccupied,"(-37.80361052899204, 144.95103010525628)",-37.80361052899204,144.95103010525628
8344,631W,Present,"(-37.81653393890703, 144.96969394246375)",-37.81653393890703,144.96969394246375
3846,C5576,Unoccupied,"(-37.80634703943952, 144.95393714038005)",-37.80634703943952,144.95393714038005
3897,C5706,Unoccupied,"(-37.806067037313525, 144.9551160044954)",-37.806067037313525,144.9551160044954
4122,C6406,Unoccupied,"(-37.80368004193126, 144.9510178787948)",-37.80368004193126,144.9510178787948
5024,9459S,Present,"(-37.83030751183702, 144.9657543712225)",-37.83030751183702,144.9657543712225
4063,C6164,Unoccupied,"(-37.80388628644553, 144.95248741442433)",-37.80388628644553,144.95248741442433
3385,6213W,Unoccupied,"(-37.80622014763526, 144.95094523460372)",-37.80622014763526,144.95094523460372
8345,633W,Present,"(-37.81646851131973, 144.9696637908396)",-37.81646851131973,144.9696637908396
4433,C7706,Unoccupied,"(-37.80362157835981, 144.95471628095635)",-37.80362157835981,144.95471628095635
7055,4684Ea,Unoccupied,"(-37.80504558257059, 144.95920805769492)",-37.80504558257059,144.95920805769492
8333,C7736A,Unoccupied,"(-37.80315648139222, 144.9505643124663)",-37.80315648139222,144.9505643124663
3995,C5958,Unoccupied,"(-37.80387723844995, 144.95400241254293)",-37.80387723844995,144.95400241254293
5884,12901S,Unoccupied,"(-37.79851767140652, 144.96497972045887)",-37.79851767140652,144.96497972045887
3622,7570N,Unoccupied,"(-37.8056518213384, 144.95475934922203)",-37.8056518213384,144.95475934922203
2328,2899S,Unoccupied,"(-37.81122660037914, 144.9661858851592)",-37.81122660037914,144.9661858851592
4293,C6922,Unoccupied,"(-37.80941294082535, 144.95598468844753)",-37.80941294082535,144.95598468844753
2752,4590E,Unoccupied,"(-37.80745530729499, 144.9659084655904)",-37.80745530729499,144.9659084655904
1539,1906N,Unoccupied,"(-37.8144263954724, 144.96990710114474)",-37.8144263954724,144.96990710114474
2683,10192E,Unoccupied,"(-37.80373847192441, 144.94959713136984)",-37.80373847192441,144.94959713136984
7060,4694Ea,Unoccupied,"(-37.80479172656398, 144.95909104701795)",-37.80479172656398,144.95909104701795
3197,5444E,Unoccupied,"(-37.807953687580905, 144.95479673649325)",-37.807953687580905,144.95479673649325
3904,C5720,Present,"(-37.80533675854116, 144.95524230909845)",-37.80533675854116,144.95524230909845
2691,10200E,Unoccupied,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
3840,C5558,Present,"(-37.806488807731164, 144.9540015443544)",-37.806488807731164,144.9540015443544
4274,C6884,Unoccupied,"(-37.8093259183127, 144.95579728354494)",-37.8093259183127,144.95579728354494
3565,7091S,Unoccupied,"(-37.80900153817465, 144.9534755228143)",-37.80900153817465,144.9534755228143
7063,4702Ea,Unoccupied,"(-37.804573127716736, 144.95899052129965)",-37.804573127716736,144.95899052129965
3627,7576N,Unoccupied,"(-37.80562910724171, 144.95455722565328)",-37.80562910724171,144.95455722565328
3514,6669S,Present,"(-37.808883022891514, 144.95828361591987)",-37.808883022891514,144.95828361591987
3546,7066N,Unoccupied,"(-37.80861227506381, 144.9543020355954)",-37.80861227506381,144.9543020355954
2685,10194E,Unoccupied,"(-37.80368581491156, 144.94960640827674)",-37.80368581491156,144.94960640827674
3393,6229W,Unoccupied,"(-37.8060050580372, 144.95084709764473)",-37.8060050580372,144.95084709764473
4313,C6962,Unoccupied,"(-37.80920769120985, 144.9560225553128)",-37.80920769120985,144.9560225553128
2672,10181W,Unoccupied,"(-37.80404052141371, 144.94935384858712)",-37.80404052141371,144.94935384858712
4202,C6690,Unoccupied,"(-37.80875387217788, 144.9583956929061)",-37.80875387217788,144.9583956929061
875,771W,Unoccupied,"(-37.81231930547644, 144.96775142225908)",-37.81231930547644,144.96775142225908
3960,C5888,Unoccupied,"(-37.80495470294587, 144.95381007070802)",-37.80495470294587,144.95381007070802
3999,C5966,Present,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
4287,C6910,Unoccupied,"(-37.80920996860398, 144.95588179462618)",-37.80920996860398,144.95588179462618
4392,C7218,Unoccupied,"(-37.807728807209315, 144.9525707720099)",-37.807728807209315,144.9525707720099
2674,10183W,Present,"(-37.803986538656574, 144.94936336445556)",-37.803986538656574,144.94936336445556
3998,C5964,Unoccupied,"(-37.803803046432606, 144.95401565882918)",-37.803803046432606,144.95401565882918
2633,10103W,Unoccupied,"(-37.803471559047566, 144.9479280887954)",-37.803471559047566,144.9479280887954
3667,7626N,Present,"(-37.804978232599524, 144.94866939081794)",-37.804978232599524,144.94866939081794
3879,C5654,Unoccupied,"(-37.80664245576149, 144.9550131565751)",-37.80664245576149,144.9550131565751
3807,C5450,Present,"(-37.80754350767742, 144.95448039110647)",-37.80754350767742,144.95448039110647
3806,C5448,Unoccupied,"(-37.80756750837079, 144.9544912071891)",-37.80756750837079,144.9544912071891
5181,C8014,Present,"(-37.810500628557676, 144.95237272746522)",-37.810500628557676,144.95237272746522
4279,C6894,Unoccupied,"(-37.80929055733951, 144.9558667226908)",-37.80929055733951,144.9558667226908
3418,6267S,Present,"(-37.807762829410166, 144.96612510396102)",-37.807762829410166,144.96612510396102
3475,6538N,Present,"(-37.807802590485366, 144.96133093254252)",-37.807802590485366,144.96133093254252
3925,C5766,Present,"(-37.804470128247665, 144.95539811485625)",-37.804470128247665,144.95539811485625
